Name,Type,District,Lat_WGS84,Lon_WGS84,Easting_HK1980,Northing_HK1980
SHINING ELDERLY CARING CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.27837394,114.2302901,841773.0,815501.5
WEALTHY HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.30675677,114.16899381,835455.5999999996,818643.1999999993
TAK ON NURSING CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.28632397,114.13369295,831817.7000000002,816381.5
LOK YEUNG NURSING CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.30723533,114.16773212,835325.7999999998,818696.4000000004
YAN OI OLD MAN HOME,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.32677755,114.1679444,835347.5,820860.0999999996
PAK HO GEROCOMY CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36578527,114.13837747,832302.2000000002,825180.4000000004
SUN MAN FOOK AGED HOME - KWAI CHUNG BRANCH,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36749226,114.13933822,832401.2000000002,825369.6999999993
TUNG SIN TAN HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SAI KUNG,22.36795,114.25843,844667.7000000002,825422.5
ELDERLY HOME OF LOVE,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.3145321,114.16844986,835399.0,819504.6999999993
LEISURE COURT - TREASURED FOR THE SENIOR LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.26342,114.23374,842129.2000000002,813846.1999999993
KA YAU HOME FOR THE AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.30997151,114.18747256,837359.7000000002,818999.8000000007
SAI WAN ROSE GARDEN ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.28252927,114.12728016,831157.0,815960.9000000004
HONG KONG PROFESSIONAL REHAB AND NURSING CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.30677494,114.17170153,835734.7999999998,818645.4000000004
COMFORT AND SWEET ELDERLY CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31703337,114.18853103,837468.9000000004,819781.5999999996
KWONG FUK ELDERLY CARE CENTRE (TUEN MUN) LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.40194296,113.97782387,815771.5999999996,829197.5999999996
OI TAK OLD PEOPLE'S HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.4416616,114.03117715,821269.2999999998,833589.8000000007
MAYHO HAPPINESS HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32135889,114.19022996,837643.0,820260.0
TUNG KONG (WAH FU) SANATORIUM,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.25016595,114.13640097,832095.9000000004,812377.3000000007
TUNG LUM BUDDHIST AGED HOME,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.37686015,114.119508,830359.2000000002,826408.0
KIANGSU CHEKIANG AND SHANGHAI RESIDENTS (HONG KONG) ASSOCIATION TUEN MUN HOSTEL FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.37454361,113.96297782,814238.2000000002,826165.5999999996
FUK WING HOME OF AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.32125027,114.16066517,834597.5,820248.9000000004
KONG TAI CARE FOR THE AGED CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.34644458,114.20104689,838757.2999999998,823038.5
KAY LOK YUEN CENTRE FOR AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31605809,114.18808448,837422.5,819673.0999999996
SUN TAO YUEN FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.4417,114.05538,823761.4000000004,833592.0
YEUNG KWONG ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.50018664,114.14256798,832737.2000000002,840063.1999999993
GLORIOUS CLOUD ELDERLY CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.30022782,114.17555452,836131.5,817920.0999999996
YAN YAN ELDERLY CARE HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36754469,114.13238635,831685.2999999998,825375.4000000004
LORD KINDNESS ELDERLY CARE AND REHABILITATION CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.28271897,114.12746446,831175.5,815982.0
HONG KONG HOUSING SOCIETY-CHEERFUL COURT CARE HOME,Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.32570735,114.21642796,840342.2000000002,820742.1999999993
HOME CARE NURSING CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.43347245,113.99679865,817729.0999999996,832686.6999999993
GOSPEL NURSING CENTRE (BO FOOK),Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.2790436,114.2258657,841316.4000000004,815575.5999999996
MING YUET HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31958901,114.18877389,837493.5999999996,820064.0
TUNG WAH GROUP OF HOSPITALS MA HING CHOU HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.38504227,114.19146928,837770.0,827312.6999999993
CARITAS FUNG WONG FUNG TING HOME,Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.53299593,114.15337917,833850.0999999996,843696.3000000007
OI TAK (KWAI CHUNG) OLD PEOPLE'S HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.37019224,114.13867725,832333.2999999998,825668.6999999993
TUNG WAH GROUP OF HOSPITALS HUI MOK TAK YU CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.28518917,114.1474045,833230.5,816255.0
THE PEACEFUL RESIDENTIAL HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31822549,114.18731789,837343.2000000002,819913.4000000004
HOME SWEET HOME ELDERLY CARE,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.3596773,114.12631117,831059.9000000004,824504.1999999993
YAU YUET HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.31464954,114.1693816,835495.7999999998,819516.9000000004
CARITAS JOCKEY CLUB EVERBRIGHT HOME,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.37133431,114.12193766,830609.2000000002,825795.5
NGAI CHI ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.30759674,114.1720703,835773.0,818736.1999999993
WING ON HOME FOR THE AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.3697048,114.13956095,832424.9000000004,825614.4000000004
PO LEUNG KUK MERRY COURT FOR THE SENIOR [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (HO MAN TIN) [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31624802,114.18258134,836855.9000000004,819694.0999999996
SUN KING HOME OF AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.37143,114.10037,828388.7000000002,825807.5
THE HONG KONG SOCIETY FOR THE AGED KWAN FONG NIM CHEE HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.38222355,114.20134438,838787.5,827000.5999999996
KING OI HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31225629,114.18679335,837289.7000000002,819252.3000000007
KATO HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.40213318,113.97829948,815820.0,829218.5999999996
